"Título de trazado: 1. table nursery. 05/05/22"
"N.º","Fecha Tiempo, GMT-06:00","Temp, °C (LGR S/N: 21258716, SEN S/N: 21258716)","Intensidad, lux (LGR S/N: 21258716, SEN S/N: 21258716)","Acoplador adjunto (LGR S/N: 21258716)","Host conectado (LGR S/N: 21258716)","Acoplador separado (LGR S/N: 21258716)","Parado (LGR S/N: 21258716)","Final de archivo (LGR S/N: 21258716)"
7985,06/29/22 11:40:00 PM,21.855,0.0,,,,,
7986,06/29/22 11:50:00 PM,21.855,0.0,,,,,
7987,06/30/22 12:00:00 AM,21.855,0.0,,,,,
7988,06/30/22 12:10:00 AM,21.855,0.0,,,,,
7989,06/30/22 12:20:00 AM,21.855,0.0,,,,,
7990,06/30/22 12:30:00 AM,21.855,0.0,,,,,
7991,06/30/22 12:40:00 AM,21.855,0.0,,,,,
7992,06/30/22 12:50:00 AM,21.855,0.0,,,,,
7993,06/30/22 01:00:00 AM,21.855,0.0,,,,,
7994,06/30/22 01:10:00 AM,21.855,0.0,,,,,
7995,06/30/22 01:20:00 AM,21.855,0.0,,,,,
7996,06/30/22 01:30:00 AM,21.855,0.0,,,,,
7997,06/30/22 01:40:00 AM,21.855,0.0,,,,,
7998,06/30/22 01:50:00 AM,21.951,0.0,,,,,
7999,06/30/22 02:00:00 AM,21.951,0.0,,,,,
8000,06/30/22 02:10:00 AM,21.951,0.0,,,,,
8001,06/30/22 02:20:00 AM,21.951,0.0,,,,,
8002,06/30/22 02:30:00 AM,21.951,0.0,,,,,
8003,06/30/22 02:40:00 AM,21.951,0.0,,,,,
8004,06/30/22 02:50:00 AM,21.951,0.0,,,,,
8005,06/30/22 03:00:00 AM,22.046,0.0,,,,,
8006,06/30/22 03:10:00 AM,22.046,0.0,,,,,
8007,06/30/22 03:20:00 AM,22.046,0.0,,,,,
8008,06/30/22 03:30:00 AM,22.046,0.0,,,,,
8009,06/30/22 03:40:00 AM,22.046,0.0,,,,,
8010,06/30/22 03:50:00 AM,22.046,0.0,,,,,
8011,06/30/22 04:00:00 AM,22.046,0.0,,,,,
8012,06/30/22 04:10:00 AM,22.046,0.0,,,,,
8013,06/30/22 04:20:00 AM,22.046,0.0,,,,,
8014,06/30/22 04:30:00 AM,22.046,0.0,,,,,
8015,06/30/22 04:40:00 AM,22.046,0.0,,,,,
8016,06/30/22 04:50:00 AM,21.951,0.0,,,,,
8017,06/30/22 05:00:00 AM,21.951,0.0,,,,,
8018,06/30/22 05:10:00 AM,21.951,0.0,,,,,
8019,06/30/22 05:20:00 AM,21.951,0.0,,,,,
8020,06/30/22 05:30:00 AM,22.046,0.0,,,,,
8021,06/30/22 05:40:00 AM,22.046,0.0,,,,,
8022,06/30/22 05:50:00 AM,22.046,0.0,,,,,
8023,06/30/22 06:00:00 AM,22.046,0.0,,,,,
8024,06/30/22 06:10:00 AM,21.951,0.0,,,,,
8025,06/30/22 06:20:00 AM,22.046,0.0,,,,,
8026,06/30/22 06:30:00 AM,22.046,344.4,,,,,
8027,06/30/22 06:40:00 AM,22.046,32.3,,,,,
8028,06/30/22 06:50:00 AM,22.046,96.9,,,,,
8029,06/30/22 07:00:00 AM,22.046,129.2,,,,,
8030,06/30/22 07:10:00 AM,22.046,53.8,,,,,
8031,06/30/22 07:20:00 AM,22.046,96.9,,,,,
8032,06/30/22 07:30:00 AM,22.046,139.9,,,,,
8033,06/30/22 07:40:00 AM,22.046,172.2,,,,,
8034,06/30/22 07:50:00 AM,22.046,226.0,,,,,
8035,06/30/22 08:00:00 AM,22.046,96.9,,,,,
8036,06/30/22 08:10:00 AM,22.046,193.8,,,,,
8037,06/30/22 08:20:00 AM,22.142,355.2,,,,,
8038,06/30/22 08:30:00 AM,22.142,333.7,,,,,
8039,06/30/22 08:40:00 AM,22.142,387.5,,,,,
8040,06/30/22 08:50:00 AM,22.142,3444.5,,,,,
8041,06/30/22 09:00:00 AM,22.142,1065.6,,,,,
8042,06/30/22 09:10:00 AM,22.142,979.5,,,,,
8043,06/30/22 09:20:00 AM,22.142,247.6,,,,,
8044,06/30/22 09:30:00 AM,22.238,1076.4,,,,,
8045,06/30/22 09:40:00 AM,22.238,279.9,,,,,
8046,06/30/22 09:50:00 AM,22.238,914.9,,,,,
8047,06/30/22 10:00:00 AM,22.142,150.7,,,,,
8048,06/30/22 10:10:00 AM,22.238,409.0,,,,,
8049,06/30/22 10:20:00 AM,22.238,430.6,,,,,
8050,06/30/22 10:30:00 AM,22.238,226.0,,,,,
8051,06/30/22 10:40:00 AM,22.238,247.6,,,,,
8052,06/30/22 10:50:00 AM,22.238,301.4,,,,,
8053,06/30/22 11:00:00 AM,22.238,215.3,,,,,
8054,06/30/22 11:10:00 AM,22.333,3616.7,,,,,
8055,06/30/22 11:20:00 AM,22.333,2927.8,,,,,
8056,06/30/22 11:30:00 AM,22.333,1980.6,,,,,
8057,06/30/22 11:40:00 AM,22.333,592.0,,,,,
8058,06/30/22 11:50:00 AM,22.429,484.4,,,,,
8059,06/30/22 12:00:00 PM,22.333,979.5,,,,,
8060,06/30/22 12:10:00 PM,22.333,1194.8,,,,,
8061,06/30/22 12:20:00 PM,22.333,1087.2,,,,,
8062,06/30/22 12:30:00 PM,22.429,312.2,,,,,
8063,06/30/22 12:40:00 PM,22.333,505.9,,,,,
8064,06/30/22 12:50:00 PM,22.333,2066.7,,,,,
8065,06/30/22 01:00:00 PM,22.333,1463.9,,,,,
8066,06/30/22 01:10:00 PM,22.333,1636.1,,,,,
8067,06/30/22 01:20:00 PM,22.238,635.1,,,,,
8068,06/30/22 01:30:00 PM,22.333,2411.1,,,,,
8069,06/30/22 01:40:00 PM,22.238,1065.6,,,,,
8070,06/30/22 01:50:00 PM,22.238,355.2,,,,,
8071,06/30/22 02:00:00 PM,22.238,193.8,,,,,
8072,06/30/22 02:10:00 PM,22.238,1980.6,,,,,
8073,06/30/22 02:20:00 PM,22.238,3100.0,,,,,
8074,06/30/22 02:30:00 PM,22.238,958.0,,,,,
8075,06/30/22 02:40:00 PM,22.238,667.4,,,,,
8076,06/30/22 02:50:00 PM,22.238,559.7,,,,,
8077,06/30/22 03:00:00 PM,22.238,624.3,,,,,
8078,06/30/22 03:10:00 PM,22.238,559.7,,,,,
8079,06/30/22 03:20:00 PM,22.238,2755.6,,,,,
8080,06/30/22 03:30:00 PM,22.238,172.2,,,,,
8081,06/30/22 03:40:00 PM,22.238,139.9,,,,,
8082,06/30/22 03:50:00 PM,22.238,129.2,,,,,
8083,06/30/22 04:00:00 PM,22.238,925.7,,,,,
8084,06/30/22 04:10:00 PM,22.238,161.5,,,,,
8085,06/30/22 04:20:00 PM,22.238,1356.3,,,,,
8086,06/30/22 04:30:00 PM,22.238,150.7,,,,,
8087,06/30/22 04:40:00 PM,22.238,215.3,,,,,
8088,06/30/22 04:50:00 PM,22.238,581.3,,,,,
8089,06/30/22 05:00:00 PM,22.238,258.3,,,,,
8090,06/30/22 05:10:00 PM,22.238,75.3,,,,,
8091,06/30/22 05:20:00 PM,22.238,269.1,,,,,
8092,06/30/22 05:30:00 PM,22.238,43.1,,,,,
8093,06/30/22 05:40:00 PM,22.238,43.1,,,,,
8094,06/30/22 05:50:00 PM,22.238,32.3,,,,,
8095,06/30/22 06:00:00 PM,22.142,0.0,,,,,
8096,06/30/22 06:10:00 PM,22.142,0.0,,,,,
8097,06/30/22 06:20:00 PM,22.238,0.0,,,,,
8098,06/30/22 06:30:00 PM,22.142,0.0,,,,,
8099,06/30/22 06:40:00 PM,22.142,0.0,,,,,
8100,06/30/22 06:50:00 PM,22.142,0.0,,,,,
8101,06/30/22 07:00:00 PM,22.142,0.0,,,,,
8102,06/30/22 07:10:00 PM,22.142,0.0,,,,,
8103,06/30/22 07:20:00 PM,22.142,0.0,,,,,
8104,06/30/22 07:30:00 PM,22.142,0.0,,,,,
8105,06/30/22 07:40:00 PM,22.142,0.0,,,,,
8106,06/30/22 07:50:00 PM,22.142,0.0,,,,,
8107,06/30/22 08:00:00 PM,22.142,0.0,,,,,
8108,06/30/22 08:10:00 PM,22.142,0.0,,,,,
8109,06/30/22 08:20:00 PM,22.142,0.0,,,,,
8110,06/30/22 08:30:00 PM,22.142,0.0,,,,,
8111,06/30/22 08:40:00 PM,22.142,0.0,,,,,
8112,06/30/22 08:50:00 PM,22.142,0.0,,,,,
8113,06/30/22 09:00:00 PM,22.046,0.0,,,,,
8114,06/30/22 09:10:00 PM,22.046,0.0,,,,,
8115,06/30/22 09:20:00 PM,22.046,0.0,,,,,
8116,06/30/22 09:30:00 PM,22.046,0.0,,,,,
8117,06/30/22 09:40:00 PM,22.046,0.0,,,,,
8118,06/30/22 09:50:00 PM,22.046,0.0,,,,,
8119,06/30/22 10:00:00 PM,22.046,0.0,,,,,
8120,06/30/22 10:10:00 PM,22.046,0.0,,,,,
8121,06/30/22 10:20:00 PM,22.046,0.0,,,,,
8122,06/30/22 10:30:00 PM,22.046,0.0,,,,,
8123,06/30/22 10:40:00 PM,22.046,0.0,,,,,
8124,06/30/22 10:50:00 PM,22.046,0.0,,,,,
8125,06/30/22 11:00:00 PM,22.046,0.0,,,,,
8126,06/30/22 11:10:00 PM,22.046,0.0,,,,,
8127,06/30/22 11:20:00 PM,22.046,0.0,,,,,
8128,06/30/22 11:30:00 PM,21.951,0.0,,,,,
8129,06/30/22 11:40:00 PM,22.046,0.0,,,,,
8130,06/30/22 11:50:00 PM,22.046,0.0,,,,,
8131,07/01/22 12:00:00 AM,22.046,0.0,,,,,
8132,07/01/22 12:10:00 AM,22.046,0.0,,,,,
8133,07/01/22 12:20:00 AM,22.046,0.0,,,,,
8134,07/01/22 12:30:00 AM,22.046,0.0,,,,,
8135,07/01/22 12:40:00 AM,22.046,0.0,,,,,
8136,07/01/22 12:50:00 AM,22.046,0.0,,,,,
8137,07/01/22 01:00:00 AM,22.046,0.0,,,,,
8138,07/01/22 01:10:00 AM,22.046,0.0,,,,,
8139,07/01/22 01:20:00 AM,22.046,0.0,,,,,
8140,07/01/22 01:30:00 AM,22.046,0.0,,,,,
8141,07/01/22 01:40:00 AM,22.046,0.0,,,,,
8142,07/01/22 01:50:00 AM,22.046,0.0,,,,,
8143,07/01/22 02:00:00 AM,22.046,0.0,,,,,
8144,07/01/22 02:10:00 AM,22.046,0.0,,,,,
8145,07/01/22 02:20:00 AM,22.046,0.0,,,,,
8146,07/01/22 02:30:00 AM,22.046,0.0,,,,,
8147,07/01/22 02:40:00 AM,22.046,0.0,,,,,
8148,07/01/22 02:50:00 AM,22.046,0.0,,,,,
8149,07/01/22 03:00:00 AM,22.046,0.0,,,,,
8150,07/01/22 03:10:00 AM,22.046,0.0,,,,,
8151,07/01/22 03:20:00 AM,22.046,0.0,,,,,
8152,07/01/22 03:30:00 AM,22.046,0.0,,,,,
8153,07/01/22 03:40:00 AM,22.046,0.0,,,,,
8154,07/01/22 03:50:00 AM,22.046,0.0,,,,,
8155,07/01/22 04:00:00 AM,22.142,0.0,,,,,
8156,07/01/22 04:10:00 AM,22.046,0.0,,,,,
8157,07/01/22 04:20:00 AM,22.142,0.0,,,,,
8158,07/01/22 04:30:00 AM,22.046,0.0,,,,,
8159,07/01/22 04:40:00 AM,22.046,0.0,,,,,
8160,07/01/22 04:50:00 AM,22.046,0.0,,,,,
8161,07/01/22 05:00:00 AM,22.046,0.0,,,,,
8162,07/01/22 05:10:00 AM,22.046,0.0,,,,,
8163,07/01/22 05:20:00 AM,22.046,0.0,,,,,
8164,07/01/22 05:30:00 AM,22.046,0.0,,,,,
8165,07/01/22 05:40:00 AM,22.142,0.0,,,,,
8166,07/01/22 05:50:00 AM,22.046,0.0,,,,,
8167,07/01/22 06:00:00 AM,22.046,0.0,,,,,
8168,07/01/22 06:10:00 AM,22.046,0.0,,,,,
8169,07/01/22 06:20:00 AM,22.046,0.0,,,,,
8170,07/01/22 06:30:00 AM,22.046,10.8,,,,,
8171,07/01/22 06:40:00 AM,22.046,32.3,,,,,
8172,07/01/22 06:50:00 AM,22.046,64.6,,,,,
8173,07/01/22 07:00:00 AM,22.046,64.6,,,,,
8174,07/01/22 07:10:00 AM,22.046,32.3,,,,,
8175,07/01/22 07:20:00 AM,22.046,75.3,,,,,
8176,07/01/22 07:30:00 AM,22.046,32.3,,,,,
8177,07/01/22 07:40:00 AM,22.046,269.1,,,,,
8178,07/01/22 07:50:00 AM,22.046,247.6,,,,,
8179,07/01/22 08:00:00 AM,22.142,86.1,,,,,
8180,07/01/22 08:10:00 AM,22.142,333.7,,,,,
8181,07/01/22 08:20:00 AM,22.333,258.3,,,,,
8182,07/01/22 08:30:00 AM,22.333,398.3,,,,,
8183,07/01/22 08:40:00 AM,22.429,236.8,,,,,
8184,07/01/22 08:50:00 AM,22.525,247.6,,,,,
8185,07/01/22 09:00:00 AM,22.429,333.7,,,,,
8186,07/01/22 09:10:00 AM,22.333,1550.0,,,,,
8187,07/01/22 09:20:00 AM,22.333,118.4,,,,,
8188,07/01/22 09:30:00 AM,22.429,312.2,,,,,
8189,07/01/22 09:40:00 AM,22.429,301.4,,,,,
8190,07/01/22 09:50:00 AM,22.429,139.9,,,,,
8191,07/01/22 10:00:00 AM,22.429,290.6,,,,,
8192,07/01/22 10:10:00 AM,22.525,495.1,,,,,
8193,07/01/22 10:20:00 AM,22.621,430.6,,,,,
8194,07/01/22 10:30:00 AM,22.621,602.8,,,,,
8195,07/01/22 10:40:00 AM,22.717,376.7,,,,,
8196,07/01/22 10:50:00 AM,22.717,430.6,,,,,
8197,07/01/22 11:00:00 AM,22.812,570.5,,,,,
8198,07/01/22 11:10:00 AM,22.812,4477.8,,,,,
8199,07/01/22 11:20:00 AM,22.812,581.3,,,,,
8200,07/01/22 11:30:00 AM,22.908,990.3,,,,,
8201,07/01/22 11:40:00 AM,22.812,5166.7,,,,,
8202,07/01/22 11:50:00 AM,22.908,688.9,,,,,
8203,07/01/22 12:00:00 PM,22.812,968.8,,,,,
8204,07/01/22 12:10:00 PM,22.812,775.0,,,,,
8205,07/01/22 12:20:00 PM,22.717,1722.2,,,,,
8206,07/01/22 12:30:00 PM,22.717,3616.7,,,,,
8207,07/01/22 12:40:00 PM,22.717,1141.0,,,,,
8208,07/01/22 12:50:00 PM,22.717,1011.8,,,,,
8209,07/01/22 01:00:00 PM,22.717,678.1,,,,,
8210,07/01/22 01:10:00 PM,22.717,1894.5,,,,,
8211,07/01/22 01:20:00 PM,22.717,4305.6,,,,,
8212,07/01/22 01:30:00 PM,22.717,452.1,,,,,
8213,07/01/22 01:40:00 PM,22.812,1550.0,,,,,
8214,07/01/22 01:50:00 PM,22.812,1011.8,,,,,
8215,07/01/22 02:00:00 PM,22.717,7233.4,,,,,
8216,07/01/22 02:10:00 PM,22.621,559.7,,,,,
8217,07/01/22 02:20:00 PM,22.717,656.6,,,,,
8218,07/01/22 02:30:00 PM,22.717,1636.1,,,,,
8219,07/01/22 02:40:00 PM,22.717,495.1,,,,,
8220,07/01/22 02:50:00 PM,22.621,398.3,,,,,
8221,07/01/22 03:00:00 PM,22.621,419.8,,,,,
8222,07/01/22 03:10:00 PM,22.717,2927.8,,,,,
8223,07/01/22 03:20:00 PM,22.717,441.3,,,,,
8224,07/01/22 03:30:00 PM,22.621,656.6,,,,,
8225,07/01/22 03:40:00 PM,22.525,118.4,,,,,
8226,07/01/22 03:50:00 PM,22.525,96.9,,,,,
8227,07/01/22 04:00:00 PM,22.525,64.6,,,,,
8228,07/01/22 04:10:00 PM,22.525,64.6,,,,,
8229,07/01/22 04:20:00 PM,22.525,64.6,,,,,
8230,07/01/22 04:30:00 PM,22.525,64.6,,,,,
8231,07/01/22 04:40:00 PM,22.525,462.9,,,,,
8232,07/01/22 04:50:00 PM,22.525,32.3,,,,,
8233,07/01/22 05:00:00 PM,22.525,21.5,,,,,
8234,07/01/22 05:10:00 PM,22.525,43.1,,,,,
8235,07/01/22 05:20:00 PM,22.525,53.8,,,,,
8236,07/01/22 05:30:00 PM,22.525,64.6,,,,,
8237,07/01/22 05:40:00 PM,22.525,10.8,,,,,
8238,07/01/22 05:50:00 PM,22.525,32.3,,,,,
8239,07/01/22 06:00:00 PM,22.525,0.0,,,,,
8240,07/01/22 06:10:00 PM,22.525,0.0,,,,,
8241,07/01/22 06:20:00 PM,22.525,0.0,,,,,
8242,07/01/22 06:30:00 PM,22.525,0.0,,,,,
8243,07/01/22 06:40:00 PM,22.525,0.0,,,,,
8244,07/01/22 06:50:00 PM,22.525,0.0,,,,,
8245,07/01/22 07:00:00 PM,22.525,0.0,,,,,
8246,07/01/22 07:10:00 PM,22.525,0.0,,,,,
8247,07/01/22 07:20:00 PM,22.525,0.0,,,,,
8248,07/01/22 07:30:00 PM,22.525,0.0,,,,,
8249,07/01/22 07:40:00 PM,22.525,0.0,,,,,
8250,07/01/22 07:50:00 PM,22.525,0.0,,,,,
8251,07/01/22 08:00:00 PM,22.525,0.0,,,,,
8252,07/01/22 08:10:00 PM,22.525,0.0,,,,,
8253,07/01/22 08:20:00 PM,22.525,0.0,,,,,
8254,07/01/22 08:30:00 PM,22.525,0.0,,,,,
8255,07/01/22 08:40:00 PM,22.429,0.0,,,,,
8256,07/01/22 08:50:00 PM,22.429,0.0,,,,,
8257,07/01/22 09:00:00 PM,22.429,0.0,,,,,
8258,07/01/22 09:10:00 PM,22.429,0.0,,,,,
8259,07/01/22 09:20:00 PM,22.429,0.0,,,,,
8260,07/01/22 09:30:00 PM,22.429,0.0,,,,,
8261,07/01/22 09:40:00 PM,22.429,0.0,,,,,
8262,07/01/22 09:50:00 PM,22.429,0.0,,,,,
8263,07/01/22 10:00:00 PM,22.429,0.0,,,,,
8264,07/01/22 10:10:00 PM,22.429,0.0,,,,,
8265,07/01/22 10:20:00 PM,22.429,0.0,,,,,
8266,07/01/22 10:30:00 PM,22.429,0.0,,,,,
8267,07/01/22 10:40:00 PM,22.429,0.0,,,,,
8268,07/01/22 10:50:00 PM,22.429,0.0,,,,,
8269,07/01/22 11:00:00 PM,22.333,0.0,,,,,
8270,07/01/22 11:10:00 PM,22.333,0.0,,,,,
8271,07/01/22 11:20:00 PM,22.333,0.0,,,,,
8272,07/01/22 11:30:00 PM,22.333,0.0,,,,,
8273,07/01/22 11:40:00 PM,22.333,0.0,,,,,
8274,07/01/22 11:50:00 PM,22.333,0.0,,,,,
8275,07/02/22 12:00:00 AM,22.333,0.0,,,,,
8276,07/02/22 12:10:00 AM,22.333,0.0,,,,,
8277,07/02/22 12:20:00 AM,22.333,0.0,,,,,
8278,07/02/22 12:30:00 AM,22.333,0.0,,,,,
8279,07/02/22 12:40:00 AM,22.333,0.0,,,,,
8280,07/02/22 12:50:00 AM,22.333,0.0,,,,,
8281,07/02/22 01:00:00 AM,22.333,0.0,,,,,
8282,07/02/22 01:10:00 AM,22.429,0.0,,,,,
8283,07/02/22 01:20:00 AM,22.429,0.0,,,,,
8284,07/02/22 01:30:00 AM,22.429,0.0,,,,,
8285,07/02/22 01:40:00 AM,22.429,0.0,,,,,
8286,07/02/22 01:50:00 AM,22.429,0.0,,,,,
8287,07/02/22 02:00:00 AM,22.525,0.0,,,,,
8288,07/02/22 02:10:00 AM,22.525,0.0,,,,,
8289,07/02/22 02:20:00 AM,22.525,0.0,,,,,
8290,07/02/22 02:30:00 AM,22.525,0.0,,,,,
8291,07/02/22 02:40:00 AM,22.525,0.0,,,,,
8292,07/02/22 02:50:00 AM,22.525,0.0,,,,,
8293,07/02/22 03:00:00 AM,22.525,0.0,,,,,
8294,07/02/22 03:10:00 AM,22.525,0.0,,,,,
8295,07/02/22 03:20:00 AM,22.525,0.0,,,,,
8296,07/02/22 03:30:00 AM,22.525,0.0,,,,,
8297,07/02/22 03:40:00 AM,22.525,0.0,,,,,
8298,07/02/22 03:50:00 AM,22.525,0.0,,,,,
8299,07/02/22 04:00:00 AM,22.429,0.0,,,,,
8300,07/02/22 04:10:00 AM,22.429,0.0,,,,,
8301,07/02/22 04:20:00 AM,22.429,0.0,,,,,
8302,07/02/22 04:30:00 AM,22.429,0.0,,,,,
8303,07/02/22 04:40:00 AM,22.429,0.0,,,,,
8304,07/02/22 04:50:00 AM,22.429,0.0,,,,,
8305,07/02/22 05:00:00 AM,22.429,0.0,,,,,
8306,07/02/22 05:10:00 AM,22.429,0.0,,,,,
8307,07/02/22 05:20:00 AM,22.429,0.0,,,,,
8308,07/02/22 05:30:00 AM,22.429,0.0,,,,,
8309,07/02/22 05:40:00 AM,22.429,0.0,,,,,
8310,07/02/22 05:50:00 AM,22.429,0.0,,,,,
8311,07/02/22 06:00:00 AM,22.429,0.0,,,,,
8312,07/02/22 06:10:00 AM,22.429,0.0,,,,,
8313,07/02/22 06:20:00 AM,22.429,0.0,,,,,
8314,07/02/22 06:30:00 AM,22.429,53.8,,,,,
8315,07/02/22 06:40:00 AM,22.429,53.8,,,,,
8316,07/02/22 06:50:00 AM,22.429,86.1,,,,,
8317,07/02/22 07:00:00 AM,22.429,96.9,,,,,
8318,07/02/22 07:10:00 AM,22.525,64.6,,,,,
8319,07/02/22 07:20:00 AM,22.525,64.6,,,,,
8320,07/02/22 07:30:00 AM,22.525,75.3,,,,,
8321,07/02/22 07:40:00 AM,22.525,150.7,,,,,
8322,07/02/22 07:50:00 AM,22.525,150.7,,,,,
8323,07/02/22 08:00:00 AM,22.525,150.7,,,,,
8324,07/02/22 08:10:00 AM,22.525,204.5,,,,,
8325,07/02/22 08:20:00 AM,22.525,215.3,,,,,
8326,07/02/22 08:30:00 AM,22.717,301.4,,,,,
8327,07/02/22 08:40:00 AM,22.812,409.0,,,,,
8328,07/02/22 08:50:00 AM,22.812,322.9,,,,,
8329,07/02/22 09:00:00 AM,22.812,366.0,,,,,
8330,07/02/22 09:10:00 AM,22.717,301.4,,,,,
8331,07/02/22 09:20:00 AM,23.004,409.0,,,,,
8332,07/02/22 09:30:00 AM,22.908,172.2,,,,,
8333,07/02/22 09:40:00 AM,22.908,344.4,,,,,
8334,07/02/22 09:50:00 AM,22.812,505.9,,,,,
8335,07/02/22 10:00:00 AM,22.908,462.9,,,,,
8336,07/02/22 10:10:00 AM,22.908,731.9,,,,,
8337,07/02/22 10:20:00 AM,22.908,602.8,,,,,
8338,07/02/22 10:30:00 AM,23.100,645.8,,,,,
8339,07/02/22 10:40:00 AM,23.100,473.6,,,,,
8340,07/02/22 10:50:00 AM,23.196,742.7,,,,,
8341,07/02/22 11:00:00 AM,23.196,753.5,,,,,
8342,07/02/22 11:10:00 AM,23.292,678.1,,,,,
8343,07/02/22 11:20:00 AM,23.292,13089.0,,,,,
8344,07/02/22 11:30:00 AM,23.388,850.4,,,,,
8345,07/02/22 11:40:00 AM,23.484,1259.4,,,,,
8346,07/02/22 11:50:00 AM,23.484,699.7,,,,,
8347,07/02/22 12:00:00 PM,23.484,1022.6,,,,,
8348,07/02/22 12:10:00 PM,23.581,968.8,,,,,
8349,07/02/22 12:20:00 PM,23.581,753.5,,,,,
8350,07/02/22 12:30:00 PM,23.581,721.2,,,,,
8351,07/02/22 12:40:00 PM,23.581,1356.3,,,,,
8352,07/02/22 12:50:00 PM,23.677,2669.5,,,,,
8353,07/02/22 01:00:00 PM,23.677,775.0,,,,,
8354,07/02/22 01:10:00 PM,23.677,796.5,,,,,
8355,07/02/22 01:20:00 PM,23.581,710.4,,,,,
8356,07/02/22 01:30:00 PM,23.484,1894.5,,,,,
8357,07/02/22 01:40:00 PM,23.388,4305.6,,,,,
8358,07/02/22 01:50:00 PM,23.388,3961.1,,,,,
8359,07/02/22 02:00:00 PM,23.388,5166.7,,,,,
8360,07/02/22 02:10:00 PM,23.292,527.4,,,,,
8361,07/02/22 02:20:00 PM,23.292,753.5,,,,,
8362,07/02/22 02:30:00 PM,23.388,1636.1,,,,,
8363,07/02/22 02:40:00 PM,23.196,968.8,,,,,
8364,07/02/22 02:50:00 PM,23.292,721.2,,,,,
8365,07/02/22 03:00:00 PM,23.292,958.0,,,,,
8366,07/02/22 03:10:00 PM,23.196,678.1,,,,,
8367,07/02/22 03:20:00 PM,23.100,366.0,,,,,
8368,07/02/22 03:30:00 PM,23.100,1894.5,,,,,
8369,07/02/22 03:40:00 PM,23.100,10333.4,,,,,
8370,07/02/22 03:50:00 PM,23.004,387.5,,,,,
8371,07/02/22 04:00:00 PM,23.004,2583.4,,,,,
8372,07/02/22 04:10:00 PM,23.004,1550.0,,,,,
8373,07/02/22 04:20:00 PM,23.004,226.0,,,,,
8374,07/02/22 04:30:00 PM,23.004,4822.3,,,,,
8375,07/02/22 04:40:00 PM,23.004,376.7,,,,,
8376,07/02/22 04:50:00 PM,23.004,1377.8,,,,,
8377,07/02/22 05:00:00 PM,22.908,1334.7,,,,,
8378,07/02/22 05:10:00 PM,22.908,635.1,,,,,
8379,07/02/22 05:20:00 PM,22.908,183.0,,,,,
8380,07/02/22 05:30:00 PM,22.908,269.1,,,,,
8381,07/02/22 05:40:00 PM,22.908,0.0,,,,,
8382,07/02/22 05:50:00 PM,22.908,0.0,,,,,
8383,07/02/22 06:00:00 PM,22.908,0.0,,,,,
8384,07/02/22 06:10:00 PM,22.908,0.0,,,,,
8385,07/02/22 06:20:00 PM,23.004,0.0,,,,,
8386,07/02/22 06:30:00 PM,23.004,0.0,,,,,
8387,07/02/22 06:40:00 PM,23.004,0.0,,,,,
8388,07/02/22 06:50:00 PM,23.004,0.0,,,,,
8389,07/02/22 07:00:00 PM,22.908,0.0,,,,,
8390,07/02/22 07:10:00 PM,22.908,0.0,,,,,
8391,07/02/22 07:20:00 PM,23.004,0.0,,,,,
8392,07/02/22 07:30:00 PM,22.908,0.0,,,,,
8393,07/02/22 07:40:00 PM,22.908,0.0,,,,,
8394,07/02/22 07:50:00 PM,22.908,0.0,,,,,
8395,07/02/22 08:00:00 PM,22.908,0.0,,,,,
8396,07/02/22 08:10:00 PM,22.908,0.0,,,,,
8397,07/02/22 08:20:00 PM,22.908,0.0,,,,,
8398,07/02/22 08:30:00 PM,22.908,0.0,,,,,
8399,07/02/22 08:40:00 PM,22.908,0.0,,,,,
8400,07/02/22 08:50:00 PM,22.908,0.0,,,,,
8401,07/02/22 09:00:00 PM,22.908,0.0,,,,,
8402,07/02/22 09:10:00 PM,22.908,0.0,,,,,
8403,07/02/22 09:20:00 PM,22.812,0.0,,,,,
8404,07/02/22 09:30:00 PM,22.812,0.0,,,,,
8405,07/02/22 09:40:00 PM,22.908,0.0,,,,,
8406,07/02/22 09:50:00 PM,22.908,0.0,,,,,
8407,07/02/22 10:00:00 PM,22.908,0.0,,,,,
8408,07/02/22 10:10:00 PM,22.908,0.0,,,,,
8409,07/02/22 10:20:00 PM,22.908,0.0,,,,,
8410,07/02/22 10:30:00 PM,22.812,0.0,,,,,
8411,07/02/22 10:40:00 PM,22.812,0.0,,,,,
8412,07/02/22 10:50:00 PM,22.812,0.0,,,,,
8413,07/02/22 11:00:00 PM,22.812,0.0,,,,,
8414,07/02/22 11:10:00 PM,22.812,0.0,,,,,
8415,07/02/22 11:20:00 PM,22.812,0.0,,,,,
8416,07/02/22 11:30:00 PM,22.812,0.0,,,,,
8417,07/02/22 11:40:00 PM,22.812,0.0,,,,,
8418,07/02/22 11:50:00 PM,22.812,0.0,,,,,
8419,07/03/22 12:00:00 AM,22.812,0.0,,,,,
8420,07/03/22 12:10:00 AM,22.812,0.0,,,,,
8421,07/03/22 12:20:00 AM,22.717,0.0,,,,,
8422,07/03/22 12:30:00 AM,22.717,0.0,,,,,
8423,07/03/22 12:40:00 AM,22.717,0.0,,,,,
8424,07/03/22 12:50:00 AM,22.717,0.0,,,,,
8425,07/03/22 01:00:00 AM,22.717,0.0,,,,,
8426,07/03/22 01:10:00 AM,22.717,0.0,,,,,
8427,07/03/22 01:20:00 AM,22.717,0.0,,,,,
